id,title,image,author_id,author,description,count,play,add,share,comment
7740759667,"民谣是我的血液
",D:/Project/Python/week12Crawler/result/images/109951168051397610.jpg,1795639268,凌徵_,同步歌单，随时畅听320k好音乐,16,8,0,0,评论
17331631,"Joan Baez （ 琼·贝兹）美国民歌手
",D:/Project/Python/week12Crawler/result/images/5938462301909299.jpg,9849107,帐号已注销,"介绍：
琼·贝兹（Joan Baez,1941年-）美国民歌手。她的声音高亢清晰，演唱传统和当代谱写的民歌时风格简洁，是全国著名歌手。她的政治观点等经历也常常备受争议。 琼·贝兹生于纽约史坦顿岛。她在波士顿的咖啡馆开始自己的演唱生涯。《破晓》《歌唱人生》是她的自传。
",49,154978,3486,48,11
7690366287,"老冯民谣小酒馆
",D:/Project/Python/week12Crawler/result/images/109951167969657115.jpg,2085064413,黄昏_c_,同步歌单，随时畅听320k好音乐,895,37,0,0,评论
7707123807,"民谣与诗 孤独与酒
",D:/Project/Python/week12Crawler/result/images/109951168001117458.jpg,1421874107,松花酿酒h,"
服务条款|
隐私政策|
儿童隐私政策|
版权投诉|
投资者关系|
广告合作
|
联系我们
",19,2,0,0,评论
7643732026,"民谣有三:爱情 理想 远方
",D:/Project/Python/week12Crawler/result/images/109951167891045131.jpg,545816318,皮皮虾丶殷锡,同步歌单，随时畅听320k好音乐,53,11,0,0,评论
7725709730,"我说的民谣只想和你
",D:/Project/Python/week12Crawler/result/images/109951168029132715.jpg,1652686108,_顧宇,同步歌单，随时畅听320k好音乐,58,90,0,0,评论
543672833,"☞已经是两条路上的人
",D:/Project/Python/week12Crawler/result/images/109951163552011683.jpg,251642036,嗯裤衩,同步歌单，随时畅听320k好音乐,41,77358,400,6,3
4910969876,"民谣小酒馆:这里都是有故事的歌
",D:/Project/Python/week12Crawler/result/images/109951164811155839.jpg,1463586082,云音乐官方歌单,"
服务条款|
隐私政策|
儿童隐私政策|
版权投诉|
投资者关系|
广告合作
|
联系我们
",47,10414,143,1,10
7642348506,"听一首民谣，讲一个故事
",D:/Project/Python/week12Crawler/result/images/109951164814570015.jpg,1324263517,Yu__Shuang,同步歌单，随时畅听320k好音乐,27,6,0,0,评论
436273937,"每个人的一生都是一次远行
",D:/Project/Python/week12Crawler/result/images/109951165335287174.jpg,62887917,离不开音乐的南方姑娘,"
服务条款|
隐私政策|
儿童隐私政策|
版权投诉|
投资者关系|
广告合作
|
联系我们
",176,6059,11,1,3
2988423286,"没有民谣 怎么生活
",D:/Project/Python/week12Crawler/result/images/109951164369770729.jpg,66379689,张口必谈,同步歌单，随时畅听320k好音乐,710,9116,413,1,评论
7738739767,"英文民谣｜沉浸于舒心的治愈小调
",D:/Project/Python/week12Crawler/result/images/109951168055087634.jpg,1546777331,前方海上坠落,同步歌单，随时畅听320k好音乐,83,18848,152,4,评论
7536680005,"民谣丨我走遍大街小巷无人如你
",D:/Project/Python/week12Crawler/result/images/109951167681636641.jpg,2118682115,月亮藏不住的小情绪,"介绍：
“你是我患得患失的梦 我是你可有可无的人”

——解忧邵帅《写给黄淮》

民谣很穷，吉他很贵，女孩很美，男孩不配，民谣有三：爱情 理想 远方，听者有三：孤独 平庸 落魄，听后有三：费烟 费酒 费心，这辈子永远都是亏欠。

封面：房东的猫 主唱 王心怡
",36,305544,1410,12,3
7708275361,"民谣里的姑娘
",D:/Project/Python/week12Crawler/result/images/57174604656249.jpg,545814269,Lowlevel小魏,"介绍：
每个人的生命中总会有那么一个姑娘发丝柔软 眉清目秀眼睛很好看 笑起来好像有星星在里面 声音清脆温软 听到就让人觉得甜蜜她拥有最美好的笑容和最善良的心思她出现在我们的生命里匆匆亦或漫长 却都让人难忘

",32,6,0,0,评论
2098557353,"“我想一个人静一静”
",D:/Project/Python/week12Crawler/result/images/109951163143648777.jpg,320509339,螚安Vivienne,同步歌单，随时畅听320k好音乐,31,5531935,48322,707,593
2387182880,"民谣像酒有故事的人不能听
",D:/Project/Python/week12Crawler/result/images/109951163516087275.jpg,606659207,吵可爱的苗苗呀,"介绍：
我知道，那些夏天就像你一样回不来，我已不会再对谁满怀期待，我知道，这个世界每天都有太多遗憾，所以，你好，再见。——宋冬野《安河桥》

她只是一个平凡的姑娘却能让你彻底地悲伤——宋冬野《水果店的老板娘》

“你是不是还要浪迹天涯”“我明天就娶你回家”——宋冬野《连衣裙》

总有一天我会放弃天空步履蹒跚你在你的未来双鬓斑白
.....未完待续.....

――封面：微博-于故
",160,9987646,76741,1450,202
7701828947,"民谣可以一直陪你
",D:/Project/Python/week12Crawler/result/images/109951167990748302.jpg,3287156383,海花沙浪,"介绍：
于是我们各怀心事渐远渐远
没人规定一朵花必须长成向日葵和玫瑰
只有我自己知道我和以前判若两个人
人多 太吵 突然我就不想笑了
每个决定转身的人都在风里站了很久
有些东西不是原路返回就能找回来的
理想和现实隔着一个生活
",196,1,0,0,评论
7478113399,"民谣精选首首入耳贩卖理想
",D:/Project/Python/week12Crawler/result/images/109951167528917983.jpg,556046321,不二叔情感翻译官,"介绍：
过去的，让它过去，永远不要回顾；未来的，等来了时再说，不要空想；我们只抓住了现在，用我们现在的理想，做我们所应该做的。 贩卖理想，贩卖日落，贩卖生活。 然而，民谣很文艺，可小酒馆里的酒并不便宜。就像是我们稍不努力，就连情怀都养不起。 不如听一首民谣，用听歌的时间想想我们的未来，我们的理想，还有那远方！ 推荐的民谣，希望大家会喜欢
",33,47504,200,2,1
112136328,"它奔袭时凝结的海浪
",D:/Project/Python/week12Crawler/result/images/109951165199389779.jpg,28463449,尧舵嗔,"介绍：
“这里有一些歌。”
“传言在遥远的海岸，有一个属于异类的怪种，它是孤独的王，守着无人的海，它自封海带王，称号诞下的虚荣能稍填补些寂寞。每到傍晚，瞧见北边天际张扬的璀璨，种在海里的它感到霓虹的嘲弄，似对孤独意志无声的否定。于是某天，它斩断自己的根，呼啦啦地飞驰着，向北奔去，望掀起的狂狼能抹去那些光。最后累死在灯火映脸的假暗处。浸入海水里的尾巴浮上来，游响着呼啸。于是盘山又越海的路通了车，混沌放光了。”

一条北去的海带王，饮酒辄醉，文言杂着白话，撒了疯地吐一地言语，不明所以。

它说：

昔之所冀，悼来悐悐
姑娘喂给理想，理想喂给生活
到头来，洒脱渐渐沉没，浮华一片狂欢
独峙酸忧的境况：
于余晖之原长嗥，处凄谷之间沾裳
揣着肥膘，问明天会好吗？ 

￼
它说：

你冬未冻，我柳未流
你我皆是城霓怀里的星埃
在这陆地巡洋舰上
路昼有长隧迷曙眼，街魇藏兢刺暗辉芒
天台上民谣催熟，甲板上吉他默默
歌者接管荒冢，落户平凡的诗

￼

凌晨一点十一，酥麻感沿着血管跳舞
它在吧台右角，刻下蹩脚的句子：
空白的日记簿撕了，骑虎的熊猫最威武

￼

酒瓶见底
它想咂了这口自由
然后一夜老去，在墟顶断眠
喜哀涕泪狂飙着的那样 
",94,9146910,128964,2227,778
7536527072,"治愈民谣丨一缕拂过耳畔的轻风
",D:/Project/Python/week12Crawler/result/images/109951167670030403.jpg,346071342,Fabulous糖糖直播3天啦,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",25,22349,107,0,7
7620339666,"她在来去的街头留下影子芳香在回眸人的心头
",D:/Project/Python/week12Crawler/result/images/109951167841555208.jpg,1901592188,咸鱼r刺身,"by云音乐官方歌单

",35,6,0,0,评论
7327725927,"『华语民谣』我说所有的酒 都不如你
",D:/Project/Python/week12Crawler/result/images/109951168012254936.jpg,309283988,想吃粉色石榴,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",79,59326,3568,3,1
33234500,"好妹妹乐队精选
",D:/Project/Python/week12Crawler/result/images/3230365163458863.jpg,602910,lyDreamer,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",40,152349,1109,17,4
463806297,"【民谣】鸽子啊，你再也不需要翅膀。
",D:/Project/Python/week12Crawler/result/images/109951163431628917.jpg,132027684,CheeserChan,"by云音乐官方歌单

",173,16664,34,1,评论
7646049483,"民谣|心底的调子奏鸣荒芜|远方
",D:/Project/Python/week12Crawler/result/images/109951167895301113.jpg,587258597,爱吃胡萝卜的苏子,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",19,84,3,0,评论
7622248689,"民谣与诗｜无人处暗弹相思泪
",D:/Project/Python/week12Crawler/result/images/109951168021523115.jpg,1957800055,倾天奏梦,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",36,20738,110,20,1
25696801,"在这柔软时光里。
",D:/Project/Python/week12Crawler/result/images/6637751696902278.jpg,3294221,墨尔本的情书,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",37,141610,1679,68,73
2261802701,"民谣不止有南山南
",D:/Project/Python/week12Crawler/result/images/109951164268435733.jpg,475494525,人间并不清醒,"by云音乐官方歌单

",590,343877,2718,60,25
5314424435,"小雪 | 听一曲阳光 等待春天的来临
",D:/Project/Python/week12Crawler/result/images/109951165429757130.jpg,1323364095,樱桃味音乐,"介绍：
“你来一趟人间，你要看看太阳，
和你的心上人，一起走在大街上。”
-----海子

靠窗的书桌 不刺眼的阳光
淡淡的咖啡香 最喜欢的音箱
里面放着属于冬日的旋律

冬天要储藏足够多的温暖和精力
才能更好的迎接下一个春天
",29,317144,2331,41,9
7728134143,"如此生活三十年
",D:/Project/Python/week12Crawler/result/images/109951168056320442.jpg,554168031,platite,"by云音乐官方歌单

",186,347,0,0,评论
42715104,"【推荐】深夜里的灵魂歌者
",D:/Project/Python/week12Crawler/result/images/3227066629980554.jpg,984823,5iT音乐,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",24,296476,5312,88,34
76301628,"民谣，唱给懂得听的人
",D:/Project/Python/week12Crawler/result/images/2886218024744984.jpg,31254211,非正义终结者,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",83,941794,5243,121,40
2265717830,"房东的猫/谢春花/陈粒/花粥/Jam
",D:/Project/Python/week12Crawler/result/images/18726882046495755.jpg,624585386,来杯秋酿吧,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",99,8797506,110619,1258,208
2294073182,"唱进心里的民谣情怀，喧嚣浮世的人生百态
",D:/Project/Python/week12Crawler/result/images/109951164103435480.jpg,19389416,YouTube热门日推,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",98,407562,2444,139,9
7620775859,"雷子/让我掉下眼泪的不只昨夜的酒
",D:/Project/Python/week12Crawler/result/images/109951167842509541.jpg,7796032564,我是快乐晨晨,"介绍：
让我掉下眼泪的，不只昨夜的酒；让我依依不舍的，不只你的温柔。雨路还要走多久，你攥着我的手。让我感到为难的，是挣扎的自由。分别总是在九月，回忆是思念的愁。深秋嫩绿的垂柳，亲吻着我额头。在那座阴雨的小城里，我从未忘记你。成都，带不走的，只有你。和我在成都的街头走一走，呜哦呜哦。直到所有的灯都熄灭了，也不停留。你会挽着我的衣袖，我会把手揣进裤兜。走到玉林路的尽头，坐在小酒馆的门口。
",35,103,0,1,评论
884029142,"『民谣』别在忙碌的生活中丢了自己
",D:/Project/Python/week12Crawler/result/images/109951163938584381.jpg,108952364,情思天鹅,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",35,668831,5250,125,29
2971084724,"「民谣」孤独患者的民谣歌单
",D:/Project/Python/week12Crawler/result/images/109951164344904216.jpg,1922949416,热爱音乐的吴先森,同步歌单，随时畅听320k好音乐,56,92869,381,2,2
2037570126,"一个狮子座的民谣列表
",D:/Project/Python/week12Crawler/result/images/109951167112591092.jpg,1325808510,差点长成辣妹-,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",329,306405,2948,89,45
2292234790,"民谣像酒，有故事的人不能听
",D:/Project/Python/week12Crawler/result/images/109951164209699266.jpg,498462935,小陈加油站,"介绍：
小时候我很爱坐火车，坐火车意味着远游，它不像飞机，火车会考验你的耐心，我喜欢它这一点，它让你更清楚旅途是什么，时间是什么，以及，孤独是什么。席慕容曾写过类似的话:“我喜欢坐火车，喜欢一站一站的慢慢南下或者北上，喜欢在旅途中间的我。只因为，在旅途的中间，我就可以不属于起点或者终点，不属于任何地方和任何人，在这个单独的时刻里，我只需要属于我自己就够
远方不及你身旁戴上耳机去流浪
",107,11857939,107276,1263,287
946496957,"一个听完之后，有故事的民谣
",D:/Project/Python/week12Crawler/result/images/109951163947753601.jpg,411331499,江晧北,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",182,1025953,9615,116,31
93476766,"大冰的小屋 | 大冰七部作品歌手歌曲合辑
",D:/Project/Python/week12Crawler/result/images/109951164170523269.jpg,20434114,五月未了,"介绍：
大冰的小屋 | 大冰七部作品歌手歌曲合辑

大冰《他们最幸福》《乖，摸摸头》《阿弥陀佛么么哒》《好吗好的》《我不》《你坏》《小孩》歌曲辑！！

“故事安慰我们，启迪我们，记录下我们体验世界的历程。但同时也要担心，若太沉迷于故事，就会渐渐以为生活就是故事，实则不然。生活就是生活，万分可悲，因为时光苦短，我们该如何度过这一生？”
",288,7812323,156435,4260,1704
7769860012,"如诗如信 与世无争
",D:/Project/Python/week12Crawler/result/images/109951168092398167.jpg,357682260,关忆北i_,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",39,1,0,0,评论
7669370731,"一些喜欢的民谣
",D:/Project/Python/week12Crawler/result/images/109951167933404227.jpg,587937055,hoshiyu,"by云音乐官方歌单

",35,53,0,0,评论
7660576889,"秋日午后的白桦林
",D:/Project/Python/week12Crawler/result/images/109951167917273660.jpg,3893895223,莓红桉蓝桑椹紫,"介绍：
秋娘披着金色的舞衣，踏着金色的舞鞋从云端轻盈而下，将丰收的喜悦与瓜果的飘香洒满人间。枫叶与飘落的梧桐叶如一只只金色的蝴蝶上下翻飞、翩翩起舞着，从树梢降下，做着优美的自由落体运动。在秋日的午后，信步走在阳光明媚的大街上，任丝丝的暖意洒满全身，感受阳光的爱抚，迎面袭来的凉风，带来阵阵若有若无的、沁人心脾的桂花香，捧一杯奶茶或一杯咖啡，插上耳机，放一起曲旋律悠扬轻快的俄语民谣，闭上眼，静静地感受着秋日的宁静与美好。
",16,2,0,0,评论
2280267519,"拒绝未知的疯狂 拒绝声色的张扬 不拒绝你
",D:/Project/Python/week12Crawler/result/images/109951166101903040.jpg,1452176465,云音乐VIP,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",98,408389,3389,120,47
44974146,"一人一首民谣就够了
",D:/Project/Python/week12Crawler/result/images/2880720464898693.jpg,42472977,不胖不兽,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",113,703229,6293,150,116
7729012850,"生活呗，努力咯！
",D:/Project/Python/week12Crawler/result/images/109951168085474322.jpg,1519704292,言木Die-,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",16,17,0,0,评论
7713444029,"听后有三：费烟，费酒，失眠
",D:/Project/Python/week12Crawler/result/images/109951168011399287.jpg,1342035198,南风知我意188,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",24,10,0,0,评论
7688615519,"“民谣摇不到外婆桥”
",D:/Project/Python/week12Crawler/result/images/109951168035519551.jpg,412861203,Be77er_,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",40,15,0,1,评论
7705552323,"那些被藏进民谣里的人间烟火
",D:/Project/Python/week12Crawler/result/images/109951167997370257.jpg,7883335557,萌萌比卡丘呐,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",32,18884,0,0,评论
384607435,"民谣：我把喜欢写在风里
",D:/Project/Python/week12Crawler/result/images/1401877336349556.jpg,82179192,艾琳艾德勒丶,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",21,4782661,51847,837,368
141157528,"醉醒交错 不如一歌
",D:/Project/Python/week12Crawler/result/images/18591642115804099.jpg,68896989,LK十年,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",111,1300665,9497,253,146
7017030699,"那些年怀念的·繁星过后民谣酒馆
",D:/Project/Python/week12Crawler/result/images/109951167785796259.jpg,636457516,找不着对象不改网名,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",73,21256,91,6,评论
12767507,"新民谣 · 暗夜里流淌着古老的诗
",D:/Project/Python/week12Crawler/result/images/6033020301936082.jpg,7009107,墨_夏至,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",28,361723,20776,210,137
27540758,"中世纪民谣，带你进入充满优雅与神秘的世界
",D:/Project/Python/week12Crawler/result/images/109951163149625535.jpg,31867439,西伯利亚蓑雨,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",19,76846,2516,38,15
7601816075,"【民谣】逢人不必言深孤独本是常态
",D:/Project/Python/week12Crawler/result/images/109951167808739764.jpg,1423919545,小刘再也不熬夜了,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",17,70487,356,2,评论
2312165875,"100首华语民谣，因为懂得才有共鸣
",D:/Project/Python/week12Crawler/result/images/109951163460576279.jpg,108952364,情思天鹅,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",99,32090144,383094,3718,731
5066717274,"流行岁月，带你走进歌和远方。
",D:/Project/Python/week12Crawler/result/images/109951165094046496.jpg,1426292524,无限自由_jX11,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",32,13225744,60219,6578,518
4886421148,"年岁与朝暮并往
",D:/Project/Python/week12Crawler/result/images/109951164751596624.jpg,1426410008,今晚一定好眠,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",463,9041,14,2,评论
565267567,"校园民谣 | 每一首都值得单曲循环
",D:/Project/Python/week12Crawler/result/images/18526770929740920.jpg,99631738,伊双快子,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",27,209167,1496,7,6
158866073,"谣有毒 君莫听
",D:/Project/Python/week12Crawler/result/images/3426078243066410.jpg,96088356,孤独九妹,"by云音乐官方歌单

",1044,857731,8975,150,79
582318186,"扫弦民谣|抚平残心中凋烟泣露的唏嘘
",D:/Project/Python/week12Crawler/result/images/18545462627448813.jpg,307250580,盯鞋人,"介绍：
风摇荡，雨蒙茸。烟肌湿，香烬落。梦魂惊，花澹薄。云织气随，低枝拂潭。萝茑叶蔓，木生渊流。雨飞林旋，风倏物忽。灌浸沃衍，雾起云浮。飞流坠波，清月映涟。轻鲦出水，白鸥矫翼。露湿青皋，麦陇朝雊。醉月坐花，清音幽冥。雨霏草齐，烟云竹树。惊鱼掷浪，风送晚角。寒光浸骨，雨乱碎霞。缕芳灌枝，笙吹漫波。澹荡凝清，氤氲暧碧。细雨湿流，杨花水殿。冰肌玉骨，疏星鬓乱。雨横风狂，春意阑珊。声碎香砌，渐霜风凄。波急尘轻，梦断帘濛。凋烟泣露，水阔皱波，薄烟腻光。柳飘花坠，云渺水茫。露蕊烟丛，柳花残梦。雪尽寒轻，月斜烟重。心绣情懒，落花飞絮。帘卷清霜，烛影摇红。倒影嫩荷，风袅垂柳。缥缈孤鸿，枫落江冷。杨柳芳菲，花零落香。水风空落，皓腕凝霜。雾谷笼香，柳影斜摇。
",52,4338633,64150,1736,409
872053360,"回不去的九十年代-校园民谣
",D:/Project/Python/week12Crawler/result/images/19123805742200715.jpg,324066115,myboo1111,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",37,33840,306,2,2
7553902771,"民谣 | 孤独的旅人，诗意的远方
",D:/Project/Python/week12Crawler/result/images/109951167711841374.jpg,1489286516,贝克克y,"介绍：
一个人，走在寂寞的荒野。那拖着长长尾巴的背影。不是别人而是自己。浩月中秋，孤独的旅行者。就如沙漠中移动的一株生命之树。留给别人的不光，只有凄凉。还有生命的执着与顽强。在独行者的心里。也非别人眼中那样苍。虽然，山也。路也。只有清风抚慰冷月。但在孤独者的行囊中。始终装着。那温暖冰凉心思的。陈年的家乡老酒。孤独的人有着孤独的灵魂，孤独的灵魂里，住着一个爱民谣的孤独。
",142,79168,461,10,1
7772495897,"爱情，理想，远方
",D:/Project/Python/week12Crawler/result/images/109951168096070023.jpg,1813997415,温温牛牛,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",30,1,0,0,评论
7696213578,"民谣 | 听懂是人生，不懂是幸运
",D:/Project/Python/week12Crawler/result/images/109951167982037265.jpg,1489286516,贝克克y,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",33,8197,53,1,评论
2412498466,"程璧｜我的民谣姑娘
",D:/Project/Python/week12Crawler/result/images/109951163541242360.jpg,354125078,教父迈克先生,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",75,205907,2326,43,14
7715085299,"最美不过 落花时节又逢君
",D:/Project/Python/week12Crawler/result/images/109951168013069565.jpg,1769513084,李生大道,"介绍：
是的，我们信誓旦旦地说着会彼此想念。但当十年二十年三十年后，我们散落在世界上不同的角落里，时间会将那条我们之间相互挂念的细线温柔地剪断，然后不痛不痒，没有眼下的痛彻心扉，没有此刻的刻骨铭心，我们便如此轻易地将彼此遗落在风中了。—— 《你走吧，趁我们还未老去》
",74,24,0,0,评论
4880304314,"陈南旧事-的歌单
",D:/Project/Python/week12Crawler/result/images/109951164738129199.jpg,598116973,陈南旧事-,"by云音乐官方歌单

",18,387961,6355,98,102
5473030156,"「民谣」 你的名字 美如诗
",D:/Project/Python/week12Crawler/result/images/109951165642606502.jpg,1331544916,_南鸽先生_,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",75,1094918,1708,5,1
4968397141,"民谣像个朋友，温柔得像风
",D:/Project/Python/week12Crawler/result/images/109951165999530991.jpg,252369547,小鸽子Guo,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",184,10859,86,3,评论
2343095758,"民谣 | 想写封信给你，见字如面
",D:/Project/Python/week12Crawler/result/images/109951165938812444.jpg,248426205,鹤禅眠,"介绍：
歌单灵感是许久未见的朋友给我寄来的一封信，抽出信纸的时候，还掉出一枝叫不出名字的花，信里写了些趣事，诉了些烦恼，生活的琐事，信虽写的絮絮叨叨，却让人看的莫名心安，仿佛我们从未远隔万里。

收起来的时候才发现，信纸的背面贴了一个二维码，我从二维码扫出一首歌——《见字如晤》

回信的时候，我附了一份手抄的《没忘》的歌词，书里夹的干花刚用完了，犯懒不想出去寻，便将恰好在书柜上打盹的猫儿抱了下来，洇墨在信的末尾按了个爪印，且算作那不知名花的回赠。（按完跑了一书桌的猫爪印

如果你也有一个想见的人，不如就分享一首歌
给他/她，山高水长，迢递思念。

封面：来源堆糖，侵删
整理：鹤禅眠
2018.08.01
",37,408843,2689,103,25
2247006669,"愿你走出半生，归来仍是少年
",D:/Project/Python/week12Crawler/result/images/18913799021633215.jpg,633006381,森林起雾了yi,"介绍：
如果马頔小时候不认识舒傲寒 董小姐也没牵宋冬野的手 赵雷没去过南方 尧十三错过了他的北方女王 祝星一开始就很爱陈粒 民谣还只是小众音乐 你还是面不改色 生活没有因此改变一丝一毫 所以 明天该来的还会来 过不了的一样过 你只不过是多听了几个人的故事 多动了几次心.
",82,542966,4181,83,28
140168575,"唱片店内传来异国民谣
",D:/Project/Python/week12Crawler/result/images/3262251007524156.jpg,36554272,bfzdshdzcz,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",59,7009696,162694,3415,1062
7757625444,"[民谣歌单]带你寻找青春回忆
",D:/Project/Python/week12Crawler/result/images/109951168074312432.jpg,1925796491,我也不知道起个名字太难搞了,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",20,6,5,0,评论
2649209980,"曾经那些民瑶和烟嗓
",D:/Project/Python/week12Crawler/result/images/109951164422926599.jpg,1351144360,读行者LO,"介绍：
一人在成路上，走走停停跌跌撞撞，一些人或事让我们变着成熟，为了生活我们患得患失过很多，民谣倾诉着生活故事。品民谣音乐、欣赏着黑夜，欣赏着人间爱恨情仇、欣赏着人间烟火、欣赏黑夜的美、欣赏人间爱恨情长。
",5153,1156380,6474,121,20
797770692,"多雨的季节[舒缓民谣]走到另一端
",D:/Project/Python/week12Crawler/result/images/109951162966884833.jpg,93580224,小伟蜗牛的家,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",42,1246559,6535,114,43
2769988666,"『宋冬野』安河桥北 郭源潮人
",D:/Project/Python/week12Crawler/result/images/109951164077721162.jpg,397725358,违规帐号已封,"介绍：

遂终日闭门黄梁梦，住垃圾堆，喝西北风，食不果腹，衣不遮体。
幸遇麻油叶，众人划桨，披斩不惊。
卖唱数载，得入摩厂，苦磨一年，发专一张。
疯巡百站，得挣小钱，风月难扯，离合不骚。
山前强愁，山后得瑟，终成众唾之劣迹艺人。
自此自娱，任凭咒赞，你我山前没相见，山后别相逢。
",15,7466,91,0,7
7767800403,"【最真实最淳朴的音乐：民谣】
",D:/Project/Python/week12Crawler/result/images/109951168089220255.jpg,1397807741,MrEricLi,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",20,101,0,1,评论
9251964,"南山以南，荒草成灰。
",D:/Project/Python/week12Crawler/result/images/5904377441321185.jpg,9503517,怀斯不说话,"
[阴天快乐] 如果情绪有天气 我陷在阴天里
",46,271079,2175,72,75
7707978732,"【南北】日东月西
",D:/Project/Python/week12Crawler/result/images/109951168001493467.jpg,568540829,NoTragedies,同步歌单，随时畅听320k好音乐,187,10,0,0,评论
7762788064,"民谣|浪漫的人有自己的乌托邦
",D:/Project/Python/week12Crawler/result/images/109951168087744029.jpg,1313759641,mojitoooooo,同步歌单，随时畅听320k好音乐,23,10,0,0,评论
2889901203,"「民谣」一座孤岛
",D:/Project/Python/week12Crawler/result/images/109951164385206292.jpg,1912461458,弦知己live,同步歌单，随时畅听320k好音乐,171,2716292,34180,449,148
2044180806,"伤感民谣:愿你终有归宿
",D:/Project/Python/week12Crawler/result/images/18793952255741894.jpg,280376451,小杨最近不开心_,同步歌单，随时畅听320k好音乐,34,586868,3554,54,19
4985700724,"想要成为流浪诗人, 去追寻那诗和远方
",D:/Project/Python/week12Crawler/result/images/109951164954453290.jpg,349960973,少年的半岛铁盒,同步歌单，随时畅听320k好音乐,45,485493,2068,286,15
7665152051,"这日子没什么不对只是索然无味
",D:/Project/Python/week12Crawler/result/images/109951167933472425.jpg,564055450,PER0N4,同步歌单，随时畅听320k好音乐,19,47,0,0,评论
7626185484,"《人间理想--赵小雷》
",D:/Project/Python/week12Crawler/result/images/109951167852897480.jpg,113856521,桔子小霸王,同步歌单，随时畅听320k好音乐,48,55,0,0,评论
461916275,"宿舍喝酒时的民谣背景音乐
",D:/Project/Python/week12Crawler/result/images/109951166781451597.jpg,285460185,百花杀31,同步歌单，随时畅听320k好音乐,194,10633,47,0,评论
2229235296,"「民谣」你的孤独 虽败犹荣
",D:/Project/Python/week12Crawler/result/images/18500382651165664.jpg,343903875,帐号已注销,"介绍：
你的脸上云淡风轻

谁也不知道你的牙咬得有多紧

你走路带着风

谁也不知道你膝盖上仍有曾摔伤的淤青

你笑得没心没肺

没人知道你哭起来只能无声落泪

要让人觉得毫不费力

只能背后极其努力

我们没有改变不了的未来

只有不想改变的过去
",90,357956,2915,76,26
7712248128,"一位少年的民谣歌单
",D:/Project/Python/week12Crawler/result/images/109951168008627793.jpg,7916182769,安河桥北_messi,同步歌单，随时畅听320k好音乐,29,31,0,0,评论
155725141,"关山难越，萍水相逢
",D:/Project/Python/week12Crawler/result/images/109951165385472531.jpg,116472856,至尊寶Bragi,同步歌单，随时畅听320k好音乐,139,480932,2715,60,24
2428074928,"睡觉必备 心灵鸡汤
",D:/Project/Python/week12Crawler/result/images/109951167133951928.jpg,624515076,长不开的张,"介绍：
热爱民谣是一种生活态度

谁又不是在崩溃边缘游走的成年人呢

放下房贷放下车贷放下烦恼，来享受属于自己的寂夜

懂得享受生活的过程，人生才会更有乐趣。忘记一个人，并非不再想起，而是偶尔想起，心中却不再有波澜。
",78,8202398,66762,632,304
7705354704,"温情民谣|微醺落日 染红晚霞
",D:/Project/Python/week12Crawler/result/images/109951167997377769.jpg,7883335557,萌萌比卡丘呐,同步歌单，随时畅听320k好音乐,60,18884,0,0,评论
